ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4168,34,29938.52180819975,0.07597211715568356,1,524,6630,1699,7805
4169,20,29046.532546907758,0.10493027729798225,1,1929,5509,1467,5047
4170,21,25034.23589592751,0.016108116205239005,1,151,5957,1348,7154
4171,35,28503.782596561967,0.374185446988418,1,1843,6886,1950,6993
4172,38,36904.084418334576,0.03816360608394206,1,439,6257,1703,7521
4173,27,21276.892384866234,0.02811407263904258,1,743,5985,1964,7206
4174,18,27660.547766405056,0.14115698133933705,1,1015,6000,1474,6459
4175,34,25552.57727721758,0.008112755512768816,1,1327,5475,1426,5574
4176,29,29068.918838187892,0.19007530654987687,1,714,10798,2309,12393
4177,31,27375.93401372578,0.04651982737946684,1,164,6633,2351,8820
4178,43,24504.508971536878,0.020687670291276154,1,76,10699,1578,12201
4179,73,20086.047478954537,0.20028184161594595,1,397,23823,1591,25017
4180,61,24665.749671054076,0.1578704804444748,0,4,0,0,-4
4181,31,21567.781017714395,0.03158368856941134,1,234,9796,1659,11221
4182,66,27804.77025530022,0.19258900745995935,0,76,0,0,-76
4183,48,24871.146085762204,0.06964942892491054,1,589,8638,1695,9744
4184,22,22156.279550328407,0.17574030047161607,1,695,8142,1667,9114
4185,18,23042.851405529338,0.4168720104689342,1,182,5547,1412,6777
4186,66,21270.641217705135,0.04306306420728246,0,62,0,0,-62
4187,47,20371.60944535504,0.10271486027770947,1,896,8353,2699,10156
4188,72,79949.42011971363,0.3249764743250972,1,22,7673,1770,9421
4189,51,21655.7890047463,0.11547618963871309,1,530,7318,1709,8497
4190,37,20569.94688397589,0.21640930215980725,1,867,9173,1877,10183
4191,24,20789.74043091347,0.06907028800670988,0,3,0,0,-3
4192,47,34289.30522822818,0.0742506721981143,1,333,12913,1523,14103
4193,52,31560.10158534217,0.07735018047994083,1,329,6751,1529,7951
4194,19,35278.77528524252,0.31405773095332057,1,418,5480,1564,6626
4195,22,35925.40939026752,0.13075519781636638,1,556,11107,2642,13193
4196,29,20103.433583307462,0.0314849046482516,1,348,5708,1610,6970
4197,29,28436.23666500001,0.08491572307878062,1,485,5633,1484,6632
4198,32,26378.056822549195,0.31060921831502514,1,340,11993,1415,13068
4199,28,22580.259157272805,0.0007734220671152179,1,160,9691,1569,11100
4200,28,20531.1255220145,0.24389026235444236,1,280,16296,1429,17445
4201,30,28994.33117765923,0.13734257125202629,1,995,5989,1782,6776
4202,58,34771.79409107297,0.2090197460998278,1,584,8834,2348,10598
4203,33,23311.535234347888,0.38057277623079133,0,44,0,0,-44
4204,46,26413.647804675376,0.21922951330488571,1,156,5492,2638,7974
4205,33,21744.520139393517,0.09356047577515643,1,172,6424,1362,7614
4206,24,28651.91923916206,0.3177173731899062,1,1333,5494,1675,5836
4207,25,46417.75104288764,0.2848110179997987,1,135,6799,1555,8219
4208,29,21019.323421473364,0.24731025245469876,0,118,0,0,-118
4209,24,23235.528383125933,0.14232434144076336,1,3240,6865,7406,11031
4210,31,24237.758110507635,0.005891811537125505,1,722,17044,3462,19784
4211,27,39618.430516010194,0.11298560186009207,1,79,95816,1339,97076
4212,67,35547.953678094986,0.07575622524927908,0,129,0,0,-129
4213,53,22618.353684564794,0.09565023050026188,1,282,8463,1367,9548
4214,30,29035.936310009714,0.23520986108706923,1,194,5408,1537,6751
4215,64,20966.945947032556,0.07076898702938202,1,151,56258,1619,57726
4216,34,20519.082888715744,0.032131749043433896,1,764,5682,2178,7096
4217,19,25418.975655125763,0.07404090391008784,1,216,6411,1669,7864
4218,52,20274.2652433792,0.024511317437869357,1,157,6695,1808,8346
4219,19,20908.782271689863,0.07694786942299531,1,421,9962,1478,11019
4220,42,57550.04748358272,0.3300695384269927,1,219,6254,2000,8035
4221,27,20133.299478253546,0.4540135415380751,0,0,0,0,0
4222,47,25300.884787088846,0.08128116748284044,1,708,6355,4588,10235
4223,31,20627.446792575516,0.12896637087241833,1,721,6464,1481,7224
4224,24,26874.1738948163,0.0013522213777279989,1,371,5569,1340,6538
4225,46,24900.185118230584,0.46880375728669177,0,108,0,0,-108
4226,26,22315.81650168169,0.0805107008014836,0,56,0,0,-56
4227,32,20343.91756384265,0.45821893448113915,1,211,6882,2303,8974
4228,18,43272.83195273563,0.11033984068343858,1,259,5446,1347,6534
4229,25,27575.887036504693,0.5296567867160547,0,98,0,0,-98
4230,33,33345.81954552379,0.029366107369368902,1,752,5610,1470,6328
4231,23,21941.847752339094,0.12028646204773931,1,1371,5902,1827,6358
4232,27,32858.27440444927,0.1601385480922754,0,63,0,0,-63
4233,26,22205.526226427784,0.13491251284805472,1,1691,6702,1657,6668
4234,57,20348.73931711727,0.0723914669865036,1,238,6512,1633,7907
4235,23,24729.622269901047,0.008666677603424806,0,42,0,0,-42
4236,39,20809.845641198084,0.2614895090929697,0,54,0,0,-54
4237,27,22507.273867564836,0.023435221489836237,1,470,9062,1589,10181
4238,37,20685.12071287099,0.04743180273191717,1,1539,5359,2003,5823
4239,39,21386.719271622744,0.1835871135086126,0,67,0,0,-67
4240,22,20318.66614507881,0.09673132710243679,1,483,7458,1562,8537
4241,53,23351.29124510567,0.008850680682885815,0,41,0,0,-41
4242,59,22213.15117985089,0.04999363084509807,1,275,6734,4562,11021
4243,71,56383.7163281801,0.27240660753920914,1,273,5906,1558,7191
4244,18,21336.876619456965,0.2725079044984927,1,542,13440,1344,14242
4245,39,25653.61573125995,0.17324390071550552,0,25,0,0,-25
4246,23,30791.22261463646,0.014509238122541509,1,64,7584,2979,10499
4247,62,33690.59152274145,0.2292175449134289,1,546,10792,1520,11766
4248,60,20740.630921265754,0.26038604904782614,0,13,0,0,-13
4249,74,23917.576436161886,0.11237213863804235,0,83,0,0,-83
4250,33,26605.413388676396,0.07276887570210588,1,78,5935,1601,7458
4251,50,81556.0813377103,0.0662688063988967,0,81,0,0,-81
4252,64,21203.48752873088,0.11774629725427209,1,1130,65970,1951,66791
4253,57,21155.302112673748,0.10758312260514363,0,80,0,0,-80
4254,18,27085.887155025583,0.3161101652962009,1,571,13579,1405,14413
4255,71,21142.08313496512,0.18125821720887286,1,518,5307,1368,6157
4256,43,28934.663950895705,0.006963386154448404,1,491,5535,3078,8122
4257,24,30126.465568542888,0.09716192265103402,1,712,6206,3962,9456
4258,22,21846.332275485263,0.09080875983223524,0,23,0,0,-23
4259,63,35764.37316971484,0.05583268749533359,1,1107,13513,1427,13833
4260,28,23243.95953611026,0.2732096514241879,0,1,0,0,-1
4261,18,24710.38636444815,0.13826049026337017,1,172,9755,1402,10985
4262,20,21451.024996411787,0.031873316211480415,1,139,8263,1493,9617
4263,21,29247.774020051915,0.17111239077138626,1,103,9616,1714,11227
4264,46,24702.54359213785,0.05771503467411557,1,890,6051,2136,7297
4265,23,100560.64456097875,0.1258624599870615,1,42,5578,1384,6920
4266,58,21498.775427658962,0.04517322550832609,0,71,0,0,-71
4267,64,24970.40111460648,0.004230740761254789,0,25,0,0,-25
4268,22,34844.90313681264,0.18757590824301668,1,902,7492,2056,8646
4269,39,20466.08375863891,0.20907491451349608,1,146,7509,2280,9643
4270,64,21871.828101584288,0.09677183439512216,1,98,7979,1737,9618
4271,66,23288.717938782327,0.0485553601587706,1,420,9343,1566,10489
4272,34,27948.574166863174,0.007493565975609065,1,264,6845,3983,10564
4273,33,44405.97023786698,0.3607332614229318,0,41,0,0,-41
4274,28,24542.623793284998,0.32317168788749906,1,1536,10409,1458,10331
4275,22,21398.077094768494,0.2109077383736307,1,515,6430,1468,7383
4276,50,35080.051411370354,0.039285072656741415,1,124,51883,1698,53457
4277,37,25464.43673261808,0.17827920469409544,0,4,0,0,-4
4278,56,28520.520204283534,0.12862933422968048,1,525,5418,1344,6237
4279,43,22364.46457524153,0.2019810975147931,0,69,0,0,-69
4280,24,31914.255265722015,0.6544920469119828,0,32,0,0,-32
4281,26,20146.253954161803,0.024744279482210446,1,983,5467,1641,6125
4282,20,32660.68494899635,0.05218053634515397,1,510,5554,3856,8900
4283,62,20925.610057635404,0.057167795283568926,1,1280,1345150,1728,1345598
4284,19,20566.95490953556,0.19888819359251372,1,618,5960,1358,6700
4285,30,23623.05438736477,0.07140323268334473,1,217,7292,1556,8631
4286,37,26664.13574605652,0.08042654432208036,1,1456,6125,2930,7599
4287,33,25274.702128790566,0.01237419816303236,1,343,6345,2286,8288
4288,53,23974.56422649432,0.025375470821713087,1,581,6316,2444,8179
4289,35,32077.80984920107,0.06312180980155759,1,46,10448,1485,11887
4290,74,37203.57492921817,0.16207832207590436,0,24,0,0,-24
4291,22,123038.61040344158,0.009651885556234049,1,669,19311,2491,21133
4292,41,32183.894112753114,0.01817255386399288,1,392,5690,1421,6719
4293,42,50307.90333429793,0.08052655904418807,1,296,11139,1404,12247
4294,26,34402.772709534176,0.5373813944458292,0,43,0,0,-43
4295,22,21125.378737271578,0.059732671615622464,1,959,5352,1624,6017
4296,18,29058.672203214268,0.31924364721662746,1,344,13353,1449,14458
4297,20,21436.48804084337,0.0187638640331105,1,624,8658,2636,10670
4298,74,50562.19146223701,0.10024981473297453,1,310,6484,1395,7569
4299,36,20645.809941947748,0.20226696145849835,1,641,5646,1340,6345
4300,41,24795.015306100962,0.12178693033899697,0,37,0,0,-37
4301,23,38136.11190183579,0.047639684956821526,1,188,7195,1351,8358
4302,46,20238.53443241506,0.2155765599285973,0,12,0,0,-12
4303,26,27891.076100781134,0.16471846246219812,1,136,8338,1702,9904
4304,34,155755.64398857512,0.3710547156216472,1,64,7718,1781,9435
4305,63,28351.509088565494,0.11440760489694297,1,1206,6216,1382,6392
4306,26,20733.981508749734,0.10233127643146651,1,525,9745,1480,10700
4307,19,24035.723201844292,0.25745056370117775,1,821,7465,1378,8022
4308,20,26192.72253881193,0.16270119083142306,1,28,6070,1369,7411
4309,29,36826.65070360986,0.0753984488913379,1,102,6135,1649,7682
4310,37,29972.719733973405,0.021671865266389038,1,838,5619,1347,6128
4311,65,20441.645773366126,0.009432744285212439,1,501,11193,2154,12846
4312,38,31855.0281348606,0.10633494329829757,1,265,6314,1449,7498
4313,74,24582.249399364013,0.4207985820153019,1,2389,10730,2219,10560
4314,44,42504.19846371779,0.011086356692283297,1,221,12345,2048,14172
4315,24,26475.787127104115,0.05055824632712292,1,900,5612,1885,6597
4316,41,20592.539937847338,0.08271064324925853,1,290,5401,2901,8012
4317,27,20313.466326169655,0.04124980996192165,1,211,6016,1862,7667
4318,68,94483.21556802989,0.08062252189746376,1,608,7316,1357,8065
4319,72,28027.427682768106,0.161981892883165,1,219,6452,1369,7602
4320,28,20888.28368986513,0.33681911555840083,1,662,12134,6797,18269
4321,48,24534.714782318744,0.18624652584346915,1,714,6121,2592,7999
4322,51,26579.837975961964,0.12922206306888,0,140,0,0,-140
4323,64,22043.442211890044,0.08022505619579896,1,1845,8104,1430,7689
4324,60,26993.582976690224,0.23322496599106876,0,0,0,0,0
4325,39,33742.246464726224,0.015327562315756394,1,424,5514,1497,6587
4326,24,33037.95458313242,0.023808318710414153,1,140,10195,2251,12306
4327,31,20092.2950086413,0.0038869414783862227,1,203,23381,2440,25618
4328,57,20067.228628285397,0.043891003609329876,1,906,8709,1374,9177
4329,63,34350.32616634601,0.04819830615537992,0,36,0,0,-36
4330,57,22244.135132821757,0.09973262746132236,1,511,8124,1492,9105
4331,60,21158.826260607966,0.082430770775244,1,204,5464,2693,7953
4332,58,20154.844151961177,0.054795435293242156,1,1589,5504,1971,5886
4333,18,21175.44202666524,0.1502904707337441,1,300,5920,2269,7889
4334,67,24266.029484001858,0.2386770651504731,0,20,0,0,-20
4335,48,25221.739912233792,0.13616708444428915,1,255,9452,1546,10743
4336,22,29266.991148665813,0.005603213142615205,1,364,5287,3184,8107
4337,20,21552.48852853135,0.16612338751541156,1,295,6070,1414,7189
4338,47,32586.017901120307,0.4921255786528891,1,125,6067,2719,8661
4339,54,22158.824424185786,0.3889971287479734,1,370,13134,1524,14288
4340,22,31017.364100383355,0.0594263421745493,1,684,5314,2391,7021
4341,40,22801.192508247266,0.22755515197470313,1,539,5884,1545,6890
4342,18,26843.647852657217,0.12342890808168117,0,60,0,0,-60
4343,38,34897.161822317685,0.26620959931496024,1,1125,9762,1340,9977
4344,73,43560.408180467006,0.20821559705941842,1,371,16719,1393,17741
4345,21,22310.27626906946,0.11795107732833299,1,367,8033,1380,9046
4346,32,25581.51784666249,0.25212436575230174,1,343,7340,1489,8486
4347,41,22742.93129793478,0.02855158281211719,1,223,9260,3990,13027
4348,23,20528.270405283813,0.1182953768774664,1,65,5410,1579,6924
4349,44,65572.95443168173,0.12714810141278357,1,182,5947,1927,7692
4350,18,71822.95170839304,0.1000198321615592,1,549,7783,1795,9029
4351,41,20235.41975356127,0.03054930066062843,1,548,10974,1611,12037
4352,19,21452.270101062353,0.10761902887613048,1,525,5778,2205,7458
4353,30,34435.17156827897,0.15514113270816454,1,471,5481,2004,7014
4354,53,23412.064949600994,0.05426360582170895,1,326,6344,1667,7685
4355,24,25730.75942646073,0.11773612320761963,0,33,0,0,-33
4356,30,21903.397161999725,0.09511308283727991,0,57,0,0,-57
4357,18,20683.981019809074,0.060276378263696195,1,980,12836,1476,13332
4358,34,28466.12316783112,0.2348717602902004,1,603,9572,1860,10829
4359,53,558952.0647883952,0.1005291213821708,1,200,6109,1605,7514
4360,35,24470.178392890055,0.12194585797167355,1,105,7670,1497,9062
4361,49,23287.421710486644,0.11801981297122105,0,23,0,0,-23
4362,75,20950.707270484047,0.2747468353943264,1,1559,5438,1572,5451
4363,29,23438.56593609609,0.03516297375791147,0,8,0,0,-8
4364,55,24226.825192630175,0.27112268465906153,1,264,11592,1813,13141
4365,23,27030.326528829733,0.23480023614907267,1,904,5884,3039,8019
4366,66,31340.12820872548,0.19423239180408022,1,192,36930,1599,38337
4367,36,27030.95058484525,0.0524766272686567,1,1554,8126,1700,8272
4368,41,26971.28661829654,0.08131469507568329,1,1157,11072,2068,11983
4369,27,20446.120604122785,0.01606033784661124,1,160,5300,1443,6583
4370,32,20926.9763650037,0.046220910811427325,1,455,7475,2089,9109
4371,59,20174.389833727477,0.03938504313127607,1,168,9480,2374,11686
4372,37,25037.414466464805,0.00571219602163883,1,83,6207,1507,7631
4373,49,24335.863692536714,0.22917272639593608,1,44,5563,1470,6989
4374,43,48546.672515574195,0.11422150277528158,1,451,5622,1528,6699
4375,60,20837.728885622208,0.009984269646806637,1,445,18005,1497,19057
4376,32,29233.213106502073,0.23212359272116953,1,379,8006,1337,8964
4377,58,22364.56512582582,0.08165354218243334,1,485,6013,1406,6934
4378,23,22561.128691427533,0.1299374075148843,1,688,5937,1554,6803
4379,27,56006.840508069676,0.04758878298963369,1,608,6172,1379,6943
4380,28,22963.628591556306,0.12247476405882499,1,524,5986,2167,7629
4381,71,20325.52086479297,0.05894244769716162,1,413,19726,3356,22669
4382,25,21417.166493520763,0.21363663188960216,1,199,8108,1361,9270
4383,52,20606.93452534494,0.3639218284951502,0,43,0,0,-43
4384,35,27293.3492409278,0.257672645614062,0,0,0,0,0
4385,61,23319.667733537714,0.013721442524649742,0,55,0,0,-55
4386,63,30922.19220925689,0.2508822191379979,1,578,5576,2844,7842
4387,40,32984.84640103077,0.04504668615708389,0,8,0,0,-8
4388,39,24089.473497149378,0.04951180980757821,1,951,5586,1347,5982
4389,71,32873.31115156452,0.2958004155742639,0,19,0,0,-19
4390,38,23447.173797966592,0.2740670277731197,1,2467,19108,2308,18949
4391,31,25672.36253507243,0.025508877856236713,1,220,21083,1345,22208
4392,34,23194.883600344943,0.2772568324508497,1,385,6528,1398,7541
4393,71,25041.878116940465,0.03750196996517953,1,119,6698,1394,7973
4394,24,29390.366519428022,0.1831348381856073,0,67,0,0,-67
4395,56,35342.74560983497,0.18179935317185264,1,392,20600,1635,21843
4396,35,29468.597911993904,0.24645388384857544,1,149,5380,2132,7363
4397,46,38613.27561245473,0.2474103333732356,0,14,0,0,-14
4398,62,52018.11943372422,0.0631658908581886,0,40,0,0,-40
4399,18,21153.262214063976,0.019635022853031633,1,642,7824,1639,8821
4400,47,21236.91540104807,0.08720985092259645,1,552,5891,1517,6856
4401,67,23255.920325053718,0.08157903291923353,0,14,0,0,-14
4402,20,22114.34127944951,0.031852849564163795,1,199,6332,6044,12177
4403,67,20931.782221318805,0.22522130852683483,0,167,0,0,-167
4404,52,22010.117159380843,0.4754432933905386,1,650,6690,1381,7421
4405,50,26135.656813026104,0.06561315192773229,1,729,7272,1708,8251
4406,21,27163.471605437062,0.22717169093964096,1,1028,6178,7974,13124
4407,38,23767.55439854871,0.011148000692882892,1,537,8720,2743,10926
4408,69,28082.0859457486,0.07756526321541092,1,202,8350,1340,9488
4409,19,25156.830737988763,0.2767527727049821,1,199,7409,5128,12338
4410,52,24988.467743152178,0.03225724883532613,1,276,18776,1680,20180
4411,27,32711.048343817045,0.27383809218113725,1,599,6156,2239,7796
4412,36,21883.428286855255,0.16195751286202312,1,422,6127,1742,7447
4413,72,30848.041902165947,0.1734021687132736,0,22,0,0,-22
4414,51,20269.82517333231,0.023658340699104156,1,57,16269,1790,18002
4415,20,28282.095541420997,0.1451050570124597,1,212,10629,1810,12227
4416,20,21387.947590587,0.1376910994213856,0,40,0,0,-40
4417,39,21057.996426963124,0.006854099078528393,1,212,5690,1526,7004
4418,33,20223.369754293624,0.13118480185757334,0,49,0,0,-49
4419,28,21017.232532758757,0.11194004475766157,1,478,12032,1586,13140
4420,35,20948.31476342606,0.1226637624700051,1,702,6999,1448,7745
4421,30,26310.636048209308,0.06776747255222425,1,210,5658,1340,6788
4422,29,38517.84246274009,0.23223029845648996,1,499,6028,1385,6914
4423,59,25217.313225020043,0.08755214992346773,1,154,20508,1464,21818
4424,72,20426.74452799177,0.35638631262153714,1,282,6059,1577,7354
4425,42,35533.177371572965,0.07361929035100835,1,124,6091,1865,7832
4426,28,23678.935833905023,0.05624463511592281,1,382,6930,1421,7969
4427,62,29241.655905897773,0.08619325472358978,0,39,0,0,-39
4428,65,34214.89610897114,0.16678222493264855,1,1843,5458,4200,7815
4429,32,25823.61407498354,0.002145081912408318,1,1045,8699,1334,8988
4430,25,29825.915452681056,0.0684674228887741,1,346,11907,1397,12958
4431,75,22276.780783128394,0.14651413469619565,1,866,6584,1785,7503
4432,33,30823.95659837742,0.19783500077493463,1,594,29247,1829,30482
4433,53,60854.05541263345,0.17839332087748175,1,1296,13318,1716,13738
4434,26,28572.960904357282,0.3874836760250885,0,5,0,0,-5
4435,71,21868.7802105782,0.07289070435457354,1,735,6281,1902,7448
4436,30,20359.404653821264,0.1422591134336366,0,127,0,0,-127
4437,37,28026.033390953766,0.2951057481539339,0,11,0,0,-11
4438,31,25460.410360839804,0.010867564103681324,1,1496,8539,2552,9595
4439,35,23068.98429556989,0.047442094680973934,1,156,6204,1408,7456
4440,42,20554.55583266548,0.03271301311520072,1,690,12939,1446,13695
4441,69,26943.42080922848,0.2550832859593417,1,121,8346,2654,10879
4442,23,76846.74472172627,0.059537370273165,1,336,6178,1567,7409
4443,51,20885.90400174291,0.08421131426723583,1,2312,9502,1754,8944
4444,47,26145.225150166792,0.3804866138026272,0,127,0,0,-127
4445,44,25242.739150090507,0.18238680611059785,1,1086,7289,1575,7778
4446,71,22038.836776539458,0.09555195587456743,1,776,13120,1658,14002
