ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
3970,38,53094.49271625123,0.03039495025323945,1,1789,8782,1835,8828
3971,62,62014.58180735978,0.015283914904364836,1,597,10906,1474,11783
3972,66,37823.2589499463,0.05755810435159185,0,36,0,0,-36
3973,54,41948.962737924376,0.36366760297636846,0,29,0,0,-29
3974,52,20027.25655214646,0.2533401670512107,1,104,5486,1949,7331
3975,40,41224.85338543713,0.10950837105713206,0,126,0,0,-126
3976,47,24905.74674563892,0.11401818466306969,0,96,0,0,-96
3977,61,72708.41834672549,0.06216524808947094,0,27,0,0,-27
3978,21,21235.900679071685,0.055908169522784906,0,75,0,0,-75
3979,25,22025.31107548269,0.10731755779198746,0,147,0,0,-147
3980,23,20244.85101590616,0.1687206739338503,1,1040,15156,1623,15739
3981,64,24324.65005767859,0.29412900854348634,1,481,6088,1778,7385
3982,21,20530.326528573405,0.10569750778854445,1,122,8371,1681,9930
3983,33,32393.75904775438,0.03568374354785245,1,280,9084,1408,10212
3984,41,36386.315592311905,0.14436043518453012,1,1508,13793,2239,14524
3985,57,25083.278381028584,0.15020417486569831,1,339,19070,2715,21446
3986,20,74727.8328400451,0.026904464260372157,1,16,6406,1352,7742
3987,67,36411.176513199636,0.029333698101443623,0,113,0,0,-113
3988,32,23297.20180652456,0.026751899846592334,1,185,6779,1978,8572
3989,70,28897.795919208118,0.041672962698555215,0,36,0,0,-36
3990,44,42531.94840932965,0.04395370895554525,1,396,10555,1555,11714
3991,26,21604.411144405243,0.28131949052139454,1,155,9533,1595,10973
3992,65,29186.44083823059,0.2045330704861945,1,987,6607,1381,7001
3993,31,48177.916479389074,0.16093466165355103,0,2,0,0,-2
3994,39,20321.39165214601,0.10316077103132369,1,585,6009,1441,6865
3995,42,23278.238310711182,0.007492762152825847,1,369,6310,1512,7453
3996,64,34793.69141932105,0.2329262567590219,0,5,0,0,-5
3997,24,30667.799013700067,0.14852360579099672,0,6,0,0,-6
3998,22,59313.52158882816,0.08075740771058199,1,211,5471,1740,7000
3999,35,21434.57881057918,0.2536752617816715,1,687,6391,1513,7217
4000,38,23936.59779955357,0.15533468175456683,1,493,5567,1730,6804
4001,52,21971.313484456186,0.1471837651673834,1,252,8731,1648,10127
4002,39,24133.110692181403,0.18702339409968408,1,220,11432,4164,15376
4003,75,30134.592584109523,0.1541365167585149,0,90,0,0,-90
4004,28,23677.89308929259,0.23185431176592225,1,304,22752,2629,25077
4005,72,20170.196512758754,0.2004228541629529,1,258,38174,1673,39589
4006,36,24356.896056258152,0.08688629762022637,1,1460,5698,1566,5804
4007,27,62770.37031273691,0.06642598726560145,1,201,8207,2619,10625
4008,18,26983.13808133236,0.10128898522360813,0,139,0,0,-139
4009,31,53128.27197633097,0.015905017489916292,1,663,5409,2765,7511
4010,26,50250.48223977139,0.16476640746537,1,739,5648,2932,7841
4011,24,21239.36039358567,0.020951807825820082,1,86,5498,2232,7644
4012,41,40221.789211973904,0.05502145653180994,0,71,0,0,-71
4013,33,28461.08665027628,0.41214421007027885,1,256,6379,1825,7948
4014,55,23323.067013502798,0.12184854252240195,1,1334,10669,2123,11458
4015,39,22548.99660474452,0.18386795831029185,1,1025,8429,4381,11785
4016,36,21228.508809989686,0.11708765009068135,1,216,6694,1529,8007
4017,64,21375.65068811586,0.22586131904519055,1,498,5246,1441,6189
4018,36,27414.149040436416,0.1711053220972972,1,224,10390,1841,12007
4019,50,28540.418279138517,0.10153666578716962,1,538,14591,1379,15432
4020,41,24464.0301104858,0.13629867991255673,0,27,0,0,-27
4021,38,29907.018789744132,0.02745224441682149,1,140,8403,3369,11632
4022,57,27673.386937529947,0.09137338545058775,1,390,7011,1374,7995
4023,21,22190.050706447146,0.09088864404676171,0,18,0,0,-18
4024,46,27783.024580253772,0.04366990588626305,1,747,8370,1474,9097
4025,62,26151.985114281775,0.023346357654024916,1,885,20909,2453,22477
4026,42,22728.29801973956,0.06942587725912737,0,2,0,0,-2
4027,35,21402.285942942457,0.3814841430181921,1,1678,11222,2507,12051
4028,52,22056.47582435407,0.07185642147793446,1,1927,9630,1947,9650
4029,28,31730.55630690522,0.16769498140107084,0,13,0,0,-13
4030,30,20654.459516401414,0.08095280097401271,1,85,5283,1696,6894
4031,41,25452.29383792034,0.20626929027467403,1,144,22470,1832,24158
4032,61,39032.36711470059,0.26284262914936796,0,21,0,0,-21
4033,36,20730.17528994161,0.1742019499888552,1,670,12769,1721,13820
4034,30,33683.71208568245,0.18207428936624276,1,433,5564,1787,6918
4035,40,23616.147408893703,0.11298053714816576,1,164,5934,1950,7720
4036,22,41007.51626487515,0.004805613980230428,1,69,8281,3714,11926
4037,33,22014.7355282809,0.07138606800298322,1,192,20126,1805,21739
4038,24,31789.0752756751,0.12063456904598442,1,331,6011,1473,7153
4039,30,27638.39630879016,0.1286591815251685,1,289,5871,1560,7142
4040,26,73331.60486862542,0.03314184779800615,1,251,6812,3938,10499
4041,23,21147.739746393705,0.11360693471969974,0,30,0,0,-30
4042,27,20936.53913992802,0.12811677603629412,1,748,5415,1609,6276
4043,18,148001.74124608445,0.12185853213080079,1,561,6700,1698,7837
4044,51,32222.755232270196,0.034462309818571624,1,1105,29490,1468,29853
4045,69,27636.63429118426,0.04916148533994318,1,189,8810,1474,10095
4046,21,32622.474238579758,0.07586758708825274,1,8,11834,2043,13869
4047,43,27921.827040117685,0.00804959168589675,1,265,9564,1696,10995
4048,58,36695.19141564198,0.13568643287463947,1,375,5283,1337,6245
4049,25,51034.985673542324,0.03315548656969193,1,678,11324,1412,12058
4050,50,20366.309745813745,0.1192336107850017,0,46,0,0,-46
4051,29,26631.042997581433,0.29184154020850817,1,669,9953,1817,11101
4052,47,23027.28669075889,0.08516228340313664,1,161,6285,1514,7638
4053,49,39912.634297848745,0.08702948108051152,1,95,9583,1481,10969
4054,29,23494.186694868917,0.004159340016064578,0,39,0,0,-39
4055,55,20459.843737020914,0.04794176013346799,1,338,7874,1392,8928
4056,38,37879.59836739906,0.08469014359804522,1,150,12938,1381,14169
4057,72,47221.387265071826,0.05127126514844459,1,393,6480,1403,7490
4058,20,25821.49443073239,0.2542203028660183,1,486,10076,1619,11209
4059,18,67218.20505933941,0.03150770818313241,1,1639,6343,1606,6310
4060,43,56166.90476946244,0.1610516108886776,1,393,5689,2047,7343
4061,40,52247.17817730763,0.2500841336222866,1,237,14944,1670,16377
4062,64,20742.902214724014,0.04977034233511461,1,366,5892,1478,7004
4063,59,31472.572158475512,0.1369478674231028,1,2287,7371,1604,6688
4064,44,43851.074714879906,0.011808297913413486,0,2,0,0,-2
4065,69,26399.74609182618,0.06925753896044885,1,2104,7371,5862,11129
4066,30,33655.09696866619,0.07522766842740203,1,185,6876,1349,8040
4067,55,38092.72170273901,0.02441487703547303,1,1083,5286,2045,6248
4068,36,20961.126525065552,0.005587003798145934,1,105,12325,2667,14887
4069,52,22752.177916420005,0.1508080206682382,0,81,0,0,-81
4070,35,45520.1726998701,0.14078382776524911,0,16,0,0,-16
4071,41,25722.269750113315,0.03414461909586462,1,687,5357,1375,6045
4072,69,141710.4701637779,0.4836291199799243,1,1084,6738,1606,7260
4073,36,23510.472906934818,0.3417889937087924,1,132,17463,1500,18831
4074,53,48654.45365806816,0.0014249050020563544,1,1027,5833,2341,7147
4075,57,28454.640727671722,0.13889658226780638,1,594,23122,2286,24814
4076,21,28687.146922891374,0.07866570244883729,0,33,0,0,-33
4077,28,99099.9431361757,0.2132720577555777,1,91,6762,2639,9310
4078,20,24241.832179647598,0.0642686053358368,1,492,5917,1364,6789
4079,51,24384.176201756592,0.4230354382743135,1,1944,19969,1415,19440
4080,18,40821.07278396717,0.23703807816337155,1,110,19464,1693,21047
4081,21,20210.153582025803,0.09914311835383902,1,746,8027,2052,9333
4082,21,21227.82209859846,0.11583470045830987,1,192,5521,1557,6886
4083,19,20815.543290261478,0.137529656299753,1,1426,10958,4300,13832
4084,41,23488.10488865059,0.011354027735825813,0,90,0,0,-90
4085,18,20292.84647581908,0.13310699161859507,1,712,5911,1938,7137
4086,29,37294.66751944408,0.013130847455439956,1,77,10530,1456,11909
4087,22,29271.124655720305,0.2487157396088938,0,20,0,0,-20
4088,57,59976.68484934937,0.019265128793720682,1,68,6344,1461,7737
4089,18,22856.91438668606,0.12535290853555736,0,4,0,0,-4
4090,18,30940.095998928213,0.13240659375169447,1,222,10131,1455,11364
4091,54,22646.58269701387,0.05703340592314558,1,61,6353,2293,8585
4092,32,24968.996842068,0.16950048575621682,1,504,5483,1430,6409
4093,45,21009.19761267616,0.22091412662690402,1,773,5471,2262,6960
4094,42,25762.339498969017,0.03301223044338114,1,440,5255,1858,6673
4095,20,43078.41289288078,0.03150445413968967,1,834,8574,1766,9506
4096,53,22156.140356468764,0.18267427717714857,0,2,0,0,-2
4097,20,24241.548211807916,0.21598431417630262,1,560,7988,1486,8914
4098,50,20225.976987309616,0.35118043602220084,0,91,0,0,-91
4099,18,22675.507771065742,0.056817592306648394,0,110,0,0,-110
4100,64,39435.93566102438,0.1112254926802354,1,638,7512,1466,8340
4101,57,30309.99027767627,0.03696074639966356,0,24,0,0,-24
4102,36,22046.20327139622,0.2102861144649331,0,87,0,0,-87
4103,27,22400.268312960932,0.13230326932454375,1,864,20369,1403,20908
4104,42,21184.117093285156,0.25630930184033374,1,625,15325,7175,21875
4105,42,25461.69038977105,0.03796224407276482,1,1891,5399,1520,5028
4106,25,20590.958904506206,0.2698750732651235,0,4,0,0,-4
4107,75,25500.557539376492,0.21064848198698996,1,1955,5511,1439,4995
4108,25,29692.226310546484,0.07579852517235437,1,415,7842,1446,8873
4109,41,40045.70667970724,0.025988907570903916,1,354,156064,1565,157275
4110,19,21867.054148491123,0.3834833314690503,0,26,0,0,-26
4111,34,30123.396076957684,0.42065243158553667,1,1626,12011,2005,12390
4112,32,27339.299684864305,0.09873889126084977,1,139,13881,1438,15180
4113,65,26223.18617151148,0.01640737999085457,1,347,6271,1766,7690
4114,24,20035.514098276166,0.21759485596247524,1,64,7443,2415,9794
4115,22,72634.55317080242,0.11697570014425278,1,60,6833,1490,8263
4116,28,26463.931881647954,0.025901748725529028,1,156,5267,1630,6741
4117,23,30315.751479681257,0.012366713035023638,1,651,6023,1608,6980
4118,43,22312.000241141614,0.1275444130853616,1,144,8161,2021,10038
4119,35,40612.6142836883,0.1459253596931696,1,2193,14493,3466,15766
4120,67,26335.425108073287,0.17368828976395653,0,10,0,0,-10
4121,18,20425.1584804602,0.020923043041633692,1,1314,5995,2014,6695
4122,23,44573.203566269396,0.18897293625822348,1,659,14506,1905,15752
4123,48,21765.693688920157,0.14157709642452934,1,300,5364,2663,7727
4124,22,25449.590561227375,0.016339196079185502,1,858,9847,1477,10466
4125,44,29412.16969877879,0.026777806033197307,0,0,0,0,0
4126,50,21081.198937931043,0.10127182370634527,1,34,6166,2034,8166
4127,59,20737.8288778621,0.21941122950114816,1,451,6900,1702,8151
4128,20,20636.79753998005,0.022539002958955067,1,270,7078,3137,9945
4129,31,21276.660179753733,0.07391361170439285,1,525,8024,2003,9502
4130,27,20897.874628480575,0.09012306529204198,1,657,9068,2010,10421
4131,68,41589.498838440064,0.0404257329709048,1,244,6432,4133,10321
4132,31,29154.479460924114,0.46651157169402924,0,13,0,0,-13
4133,21,23004.086380876648,0.035379898846873765,1,873,6570,1486,7183
4134,38,20724.055084994532,0.04103439451167189,1,200,10369,2391,12560
4135,39,63865.549251613505,0.0007180100579741487,1,1002,14980,1613,15591
4136,24,30942.74976497994,0.05770398942503779,1,990,6574,1500,7084
4137,21,30671.470802494692,0.21582920489236945,0,12,0,0,-12
4138,34,21909.720358161478,0.046824024310783204,1,22,5478,1532,6988
4139,31,22335.238464200273,0.0037496309130554475,1,313,6036,1770,7493
4140,75,27914.48658169857,0.017377730015760196,1,1115,16526,1969,17380
4141,31,41774.15503343019,0.08794622292076652,0,59,0,0,-59
4142,35,23283.032300422736,0.1733409583537868,1,645,9766,1737,10858
4143,52,33057.19207083149,0.03996238190724517,1,1210,6004,6991,11785
4144,26,34275.882215137084,0.18008388578757356,1,119,7142,2511,9534
4145,62,27865.51942980274,0.06444781473634494,1,557,21109,2117,22669
4146,31,21059.749785863958,0.053047061033376725,1,25,6124,2844,8943
4147,35,24191.53137183467,0.052918757224923306,1,111,6397,4603,10889
4148,20,22902.410794223106,0.18557962807729464,0,7,0,0,-7
4149,37,23038.586494433148,0.01070338688836143,1,486,5243,1369,6126
4150,40,21239.898735068396,0.26191399656279835,1,408,17357,1839,18788
4151,23,23130.138269012976,0.033043472160894156,1,373,5472,2049,7148
4152,65,20883.387747967845,0.1155171499447584,0,41,0,0,-41
4153,45,66711.11675717379,0.04261557274259399,1,520,5274,1650,6404
4154,48,24820.631064628444,0.0044814658008938985,1,486,5531,1440,6485
4155,22,23831.42332844236,0.0058649663444247605,1,412,5966,1506,7060
4156,24,21979.468091858787,0.1821999600175692,1,72,5755,1776,7459
4157,35,21578.225163384457,0.20034505746523296,1,61,9847,1540,11326
4158,34,31397.539696360047,0.011389159214613651,0,21,0,0,-21
4159,30,51313.6513417551,0.01942106666006203,1,1410,10197,2643,11430
4160,65,22073.921682989192,0.03212107816824252,1,27,19648,1389,21010
4161,22,22628.263324854423,0.0024794107085658037,1,1176,10263,1792,10879
4162,30,29319.287854832906,0.026303109993131363,1,454,9793,2123,11462
4163,28,35831.70182310687,0.15554779366759178,1,888,6631,1464,7207
4164,38,20788.574900167117,0.13030030910803084,0,46,0,0,-46
4165,59,21266.734079679973,0.06399880421938864,0,72,0,0,-72
4166,21,24587.821088700817,0.15759143820069907,1,50,6504,1622,8076
4167,40,46756.021941437175,0.06469501353924197,1,1539,5554,1882,5897
4168,72,23196.860106212655,0.32561825639276365,1,80,17229,1695,18844
4169,36,23800.42920554348,0.012657165554015602,1,1614,7215,1774,7375
4170,43,54745.044463597915,0.4040054626034561,0,0,0,0,0
4171,35,28066.341154069873,0.02635290465349538,1,384,9526,1528,10670
4172,56,22911.192052937808,0.06423403320652528,1,186,5384,1602,6800
4173,58,22901.12579904771,0.016770896920536852,1,165,5906,1538,7279
4174,56,36863.111107450844,0.1306503744099532,1,328,14059,1471,15202
4175,37,34589.47596009661,0.04579880453925771,0,11,0,0,-11
4176,45,22512.75146431495,0.2534237772887166,1,394,13983,1396,14985
4177,55,21363.811720555284,0.05661832689651274,1,939,7038,2319,8418
4178,39,32906.99175212174,0.0010594923892056534,1,556,6770,5211,11425
4179,24,21433.3128099531,0.2335737379698716,0,42,0,0,-42
4180,38,20592.4031281232,0.01954639042781168,1,441,8360,1513,9432
4181,20,23003.61877801594,0.11425687761736379,0,99,0,0,-99
4182,64,20340.96385515872,0.4699798408385194,1,183,11928,3784,15529
4183,28,28948.86583659104,0.06908956553699816,0,15,0,0,-15
4184,75,24401.08482411068,0.21426743311552499,1,272,21075,2177,22980
4185,24,29820.507140133646,0.10487505028092864,0,11,0,0,-11
4186,30,20307.517622880416,0.095994551680816,1,175,21606,2606,24037
4187,20,43021.43636620883,0.11699321993930197,1,146,10641,1887,12382
4188,55,30259.31247717439,0.09723604436397792,1,458,5769,1517,6828
4189,46,20221.662698190466,0.2682797286548221,1,254,9200,1356,10302
4190,36,25803.943230559566,0.11464787180391484,1,617,5995,1929,7307
4191,20,21382.091383091785,0.041857394408462756,0,150,0,0,-150
4192,73,22336.4857678241,0.22743158442995481,0,2,0,0,-2
4193,21,20680.172287403366,0.1484167741198036,0,25,0,0,-25
4194,20,27086.027483739912,0.0003229793974273062,1,2089,6462,1845,6218
4195,27,22278.397650106515,0.024405614713154576,1,2468,5538,1653,4723
4196,23,51607.82996795704,0.022256550256547217,1,367,6991,1430,8054
4197,27,84742.07636553525,0.05392720238415055,1,259,6722,1428,7891
4198,39,27313.0169897386,0.17715821007036237,1,914,14850,1594,15530
4199,23,29724.621631589904,0.06494328240495963,1,352,6683,1546,7877
4200,74,22072.61733636771,0.11554253889947992,0,7,0,0,-7
4201,24,22464.856645541397,0.34962948082598583,1,875,10226,1602,10953
4202,36,23303.698486311074,0.0639052858120678,1,445,5979,1536,7070
4203,18,65065.71195423705,0.3037294467443351,1,219,18574,1580,19935
4204,26,80993.0076298269,0.0254361162368496,1,930,6030,1607,6707
4205,74,28426.68608083115,0.05671855282187651,1,1537,7447,1423,7333
4206,53,29050.718935861238,0.14117004840565994,1,1108,5907,2662,7461
4207,22,32745.463238533193,0.03811053198526069,1,508,8730,1519,9741
4208,22,39203.10297713599,0.05719045474580889,1,44,5419,1954,7329
4209,18,20301.045341600755,0.017002881771102395,1,1303,6511,1753,6961
4210,50,20469.93813974488,0.21238671982513688,0,18,0,0,-18
4211,23,23618.566656623003,0.18255563323166604,0,16,0,0,-16
4212,21,25272.05290800465,0.05833667113070734,0,8,0,0,-8
4213,53,20720.827178856354,0.19481691065216394,0,128,0,0,-128
4214,18,20106.861539119906,0.00993980771410058,1,219,5520,1340,6641
4215,19,46698.01279566576,0.2936478473523653,1,154,6232,1385,7463
4216,25,20168.804893828925,0.4906624617711624,1,29,10897,1414,12282
4217,33,21679.3473171481,0.0016601902681698737,1,1677,8135,1423,7881
4218,20,36740.14148385667,0.21169344134522,1,328,5736,1593,7001
4219,63,27885.40277825244,0.1711998502292413,1,1008,5954,1702,6648
4220,46,28234.288031981403,0.0010667574307755032,0,2,0,0,-2
4221,25,22267.05249935611,0.0865442868845632,1,135,8499,1391,9755
4222,60,35319.96715669001,0.024262162791682643,1,240,5560,1618,6938
4223,19,20990.30082431307,0.046220488635517136,0,189,0,0,-189
4224,37,24754.887880995793,0.09520364320393204,1,326,7572,1811,9057
4225,24,43739.21714406037,0.07833526098081328,0,23,0,0,-23
4226,46,45919.465518292476,0.12871558418883516,1,164,7054,4328,11218
4227,35,20272.429988524902,0.023410402005988762,1,200,6214,1792,7806
4228,45,20295.402509648713,0.11192141711811444,1,534,6104,1403,6973
4229,32,25798.405761935504,0.021782232691532434,1,15,7919,2101,10005
4230,18,32133.10508971324,0.03130714024081789,1,300,13285,1373,14358
4231,37,50621.77224512042,0.10744409274836658,1,1087,5716,1407,6036
4232,60,20492.851524158756,0.12066224763981079,0,11,0,0,-11
4233,37,22899.456910697347,0.06353268055154496,0,108,0,0,-108
4234,31,20716.385554194767,0.06357471078270084,1,391,6732,2026,8367
4235,61,42118.68513313316,0.005842596869495767,1,1295,5827,1385,5917
4236,30,20618.094531404255,0.2431101785207017,1,1577,5362,1464,5249
4237,45,20732.684430019468,0.021580596294934376,1,60,5472,1709,7121
4238,34,25282.867649294905,0.09931658427592002,1,644,12119,1354,12829
4239,31,29412.634381394637,0.009474177246272234,1,246,12116,1660,13530
4240,31,57580.71876111694,0.15733714230724555,1,998,6601,2061,7664
4241,21,23254.70569687885,0.15695055305788916,1,82,7478,1345,8741
4242,65,36917.82067188966,0.24083147192883692,1,785,8979,1375,9569
4243,61,26898.764201120975,0.004313551846333299,0,84,0,0,-84
4244,21,25082.364147963955,0.11808199796917072,0,189,0,0,-189
4245,41,32943.045587451285,0.06933083182711518,1,301,7134,1431,8264
4246,31,32845.63585829293,0.21485063069580326,0,44,0,0,-44
4247,24,23248.192820155153,0.14329955755234228,1,12,7894,1566,9448
4248,20,24872.31799588507,0.06389073907518013,0,59,0,0,-59
4249,62,26633.754476820555,0.18443834121277736,0,142,0,0,-142
4250,20,35301.85734175702,0.08917860840091,1,746,5857,2000,7111
