ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
16110,0,0,31,0,-31
16111,0,0,60,0,-60
16112,0,0,1,0,-1
16113,0,0,60,0,-60
16114,0,0,96,0,-96
16115,0,0,42,0,-42
16116,1,0,70,0,-70
16117,1,0,2,0,-2
16118,0,0,42,0,-42
16119,1,0,29,0,-29
16120,0,0,13,0,-13
16121,1,0,5,0,-5
16122,0,0,14,0,-14
16123,1,0,123,0,-123
16124,0,0,58,0,-58
16125,1,1,1663,1496,-167
16126,1,0,0,0,0
16127,1,1,187,1226,1039
16128,0,0,34,0,-34
16129,1,0,63,0,-63
16130,1,1,101,1477,1376
16131,1,1,312,1290,978
16132,0,0,66,0,-66
16133,0,0,65,0,-65
16134,1,0,20,0,-20
16135,1,0,2,0,-2
16136,0,0,33,0,-33
16137,1,1,586,1387,801
16138,1,0,28,0,-28
16139,0,0,3,0,-3
16140,1,1,192,1474,1282
16141,0,0,61,0,-61
16142,1,1,1001,1317,316
16143,1,0,50,0,-50
16144,1,0,5,0,-5
16145,0,0,2,0,-2
16146,0,0,70,0,-70
16147,1,0,45,0,-45
16148,1,0,14,0,-14
16149,0,0,111,0,-111
16150,1,0,27,0,-27
16151,0,0,3,0,-3
16152,1,0,68,0,-68
16153,0,0,24,0,-24
16154,0,0,27,0,-27
16155,1,1,115,1387,1272
16156,1,1,201,1802,1601
16157,1,1,180,1277,1097
16158,0,0,12,0,-12
16159,1,0,34,0,-34
16160,1,0,28,0,-28
16161,1,1,786,1265,479
16162,0,0,36,0,-36
16163,0,0,38,0,-38
16164,0,0,60,0,-60
16165,1,0,1,0,-1
16166,0,0,99,0,-99
16167,1,1,68,1674,1606
16168,0,0,5,0,-5
16169,0,0,56,0,-56
16170,0,0,92,0,-92
16171,1,0,29,0,-29
16172,1,1,419,1539,1120
16173,1,1,307,1496,1189
16174,1,1,27,1486,1459
16175,1,1,521,1224,703
16176,0,0,7,0,-7
16177,1,0,19,0,-19
16178,1,0,27,0,-27
16179,1,0,39,0,-39
16180,0,0,70,0,-70
16181,1,0,29,0,-29
16182,1,1,305,1208,903
16183,0,0,5,0,-5
16184,1,1,316,1334,1018
16185,1,0,93,0,-93
16186,0,0,9,0,-9
16187,1,0,61,0,-61
16188,0,0,2,0,-2
16189,1,1,231,1642,1411
16190,0,0,37,0,-37
16191,1,0,46,0,-46
16192,1,1,428,1255,827
16193,0,0,50,0,-50
16194,0,0,10,0,-10
16195,1,1,705,1304,599
16196,0,0,83,0,-83
16197,1,0,26,0,-26
16198,1,1,767,1600,833
16199,1,0,42,0,-42
16200,0,0,31,0,-31
16201,1,0,35,0,-35
16202,1,0,119,0,-119
16203,1,0,38,0,-38
16204,1,0,178,0,-178
16205,0,0,3,0,-3
16206,0,0,70,0,-70
16207,1,1,682,1499,817
16208,1,0,95,0,-95
16209,0,0,3,0,-3
16210,1,0,31,0,-31
16211,1,0,17,0,-17
16212,1,0,27,0,-27
16213,1,0,16,0,-16
16214,1,0,43,0,-43
16215,1,0,5,0,-5
16216,0,0,62,0,-62
16217,0,0,21,0,-21
16218,0,0,21,0,-21
16219,1,0,0,0,0
16220,1,0,135,0,-135
16221,1,1,81,1719,1638
16222,1,0,74,0,-74
16223,0,0,27,0,-27
16224,1,0,18,0,-18
16225,1,1,272,3627,3355
16226,1,0,1,0,-1
16227,1,0,29,0,-29
16228,1,1,818,1519,701
16229,0,0,82,0,-82
16230,1,1,96,1257,1161
16231,1,1,906,1648,742
16232,0,0,39,0,-39
16233,1,1,912,1297,385
16234,1,0,45,0,-45
16235,1,0,14,0,-14
16236,1,0,64,0,-64
16237,0,0,144,0,-144
16238,1,1,2322,1652,-670
16239,1,0,5,0,-5
16240,1,0,30,0,-30
16241,0,0,78,0,-78
16242,1,0,0,0,0
16243,1,0,123,0,-123
16244,1,0,50,0,-50
16245,0,0,77,0,-77
16246,1,0,53,0,-53
16247,0,0,5,0,-5
16248,1,0,12,0,-12
16249,1,0,8,0,-8
16250,0,0,111,0,-111
16251,0,0,28,0,-28
16252,1,1,123,1782,1659
16253,1,1,833,1218,385
16254,1,1,572,1219,647
16255,1,0,52,0,-52
16256,0,0,31,0,-31
16257,1,0,203,0,-203
16258,1,0,80,0,-80
16259,0,0,40,0,-40
16260,1,0,22,0,-22
16261,1,0,27,0,-27
16262,1,1,1038,1406,368
16263,1,1,771,2758,1987
16264,0,0,30,0,-30
16265,1,0,46,0,-46
16266,0,0,30,0,-30
16267,1,0,31,0,-31
16268,0,0,23,0,-23
16269,1,1,1230,1387,157
16270,0,0,99,0,-99
16271,1,0,10,0,-10
16272,0,0,75,0,-75
16273,1,0,122,0,-122
16274,1,0,26,0,-26
16275,1,1,110,1200,1090
16276,1,1,510,1384,874
16277,1,0,27,0,-27
16278,1,1,433,1974,1541
16279,1,0,25,0,-25
16280,0,0,1,0,-1
16281,1,1,193,1422,1229
16282,1,1,1827,1589,-238
16283,0,0,138,0,-138
16284,0,0,43,0,-43
16285,0,0,1,0,-1
16286,1,0,42,0,-42
16287,1,1,1723,1499,-224
16288,1,0,147,0,-147
16289,1,1,713,1444,731
16290,1,0,9,0,-9
16291,0,0,32,0,-32
16292,0,0,36,0,-36
16293,1,0,23,0,-23
16294,1,0,91,0,-91
16295,0,0,5,0,-5
16296,0,0,68,0,-68
16297,1,1,64,1505,1441
16298,1,1,1118,1368,250
16299,1,1,755,1352,597
16300,1,0,94,0,-94
16301,1,1,1179,1432,253
16302,1,1,316,2052,1736
16303,1,0,47,0,-47
16304,1,0,107,0,-107
16305,1,1,1061,1481,420
16306,1,1,325,1338,1013
16307,0,0,151,0,-151
16308,1,1,16,1277,1261
16309,0,0,90,0,-90
16310,1,0,102,0,-102
16311,0,0,27,0,-27
16312,1,1,705,2429,1724
16313,1,0,17,0,-17
16314,0,0,111,0,-111
16315,0,0,84,0,-84
16316,0,0,57,0,-57
16317,0,0,33,0,-33
16318,0,0,4,0,-4
16319,1,0,120,0,-120
16320,0,0,16,0,-16
16321,0,0,57,0,-57
16322,1,0,32,0,-32
16323,0,0,33,0,-33
16324,1,0,204,0,-204
16325,0,0,13,0,-13
16326,0,0,151,0,-151
16327,1,0,55,0,-55
16328,1,0,25,0,-25
16329,0,0,17,0,-17
16330,1,1,61,2026,1965
16331,0,0,57,0,-57
16332,1,1,210,1509,1299
16333,1,1,952,1503,551
16334,1,0,20,0,-20
16335,1,0,55,0,-55
16336,0,0,35,0,-35
16337,1,1,579,1274,695
16338,0,0,69,0,-69
16339,1,1,17,1267,1250
16340,1,1,968,1382,414
16341,1,1,383,1449,1066
16342,0,0,81,0,-81
16343,1,0,86,0,-86
16344,1,1,383,1240,857
16345,1,1,40,1542,1502
16346,1,1,1662,1316,-346
16347,0,0,3,0,-3
16348,0,0,24,0,-24
16349,0,0,42,0,-42
16350,0,0,48,0,-48
16351,1,0,6,0,-6
16352,1,1,112,1259,1147
16353,1,1,959,1834,875
16354,1,1,1073,1485,412
16355,0,0,5,0,-5
16356,1,0,154,0,-154
16357,1,1,279,1249,970
16358,1,1,86,1504,1418
16359,0,0,3,0,-3
16360,1,1,5,1370,1365
16361,0,0,51,0,-51
16362,0,0,285,0,-285
16363,0,0,6,0,-6
16364,1,1,499,1573,1074
16365,1,1,635,1560,925
16366,0,0,14,0,-14
16367,0,0,111,0,-111
16368,1,1,443,1452,1009
16369,0,0,35,0,-35
16370,1,1,490,1333,843
16371,0,0,64,0,-64
16372,1,1,94,1331,1237
16373,0,0,81,0,-81
16374,1,0,3,0,-3
16375,0,0,58,0,-58
16376,0,0,7,0,-7
16377,1,0,124,0,-124
16378,0,0,3,0,-3
16379,1,1,386,1218,832
16380,0,0,152,0,-152
16381,0,0,11,0,-11
16382,1,1,32,1399,1367
16383,1,0,3,0,-3
16384,1,1,283,1316,1033
16385,1,1,767,2426,1659
16386,0,0,36,0,-36
16387,1,0,2,0,-2
16388,1,1,50,1378,1328
16389,1,0,94,0,-94
16390,1,1,478,3217,2739
16391,1,0,12,0,-12
16392,1,0,52,0,-52
16393,0,0,1,0,-1
16394,0,0,18,0,-18
16395,0,0,8,0,-8
16396,1,1,636,1378,742
16397,1,1,133,1952,1819
16398,0,0,63,0,-63
16399,0,0,11,0,-11
16400,0,0,120,0,-120
16401,0,0,31,0,-31
16402,1,0,9,0,-9
16403,1,1,131,1713,1582
16404,0,0,47,0,-47
16405,1,1,247,1446,1199
16406,0,0,29,0,-29
16407,1,1,1309,1538,229
16408,1,0,64,0,-64
16409,1,0,76,0,-76
16410,1,0,20,0,-20
16411,0,0,2,0,-2
16412,0,0,41,0,-41
16413,0,0,20,0,-20
16414,1,0,36,0,-36
16415,1,1,1198,1249,51
16416,1,0,59,0,-59
16417,0,0,65,0,-65
16418,1,1,60,1525,1465
16419,0,0,26,0,-26
16420,0,0,3,0,-3
16421,1,0,49,0,-49
16422,0,0,3,0,-3
16423,0,0,47,0,-47
16424,0,0,157,0,-157
16425,0,0,55,0,-55
16426,1,0,66,0,-66
16427,0,0,3,0,-3
16428,0,0,203,0,-203
16429,0,0,1,0,-1
16430,1,0,48,0,-48
16431,1,1,9,5444,5435
16432,1,1,71,1744,1673
16433,1,0,79,0,-79
16434,1,1,338,1290,952
16435,0,0,3,0,-3
16436,1,0,20,0,-20
16437,1,0,128,0,-128
16438,1,0,81,0,-81
16439,1,0,106,0,-106
16440,0,0,359,0,-359
16441,0,0,8,0,-8
16442,1,0,120,0,-120
16443,0,0,5,0,-5
16444,1,1,193,1347,1154
16445,1,0,26,0,-26
16446,1,1,311,1458,1147
16447,0,0,134,0,-134
16448,0,0,67,0,-67
16449,1,1,1087,1821,734
16450,0,0,50,0,-50
16451,1,1,1053,1275,222
16452,0,0,130,0,-130
16453,1,0,0,0,0
16454,1,1,1081,1480,399
16455,0,0,15,0,-15
16456,1,0,48,0,-48
16457,1,0,188,0,-188
16458,1,0,61,0,-61
16459,0,0,78,0,-78
16460,1,1,328,1329,1001
16461,1,1,480,1471,991
16462,0,0,206,0,-206
16463,1,1,684,1209,525
16464,0,0,5,0,-5
16465,1,0,9,0,-9
16466,1,0,85,0,-85
16467,1,0,42,0,-42
16468,0,0,24,0,-24
16469,1,0,23,0,-23
16470,0,0,14,0,-14
16471,0,0,10,0,-10
16472,0,0,65,0,-65
16473,0,0,42,0,-42
16474,1,1,567,1251,684
16475,1,0,75,0,-75
16476,1,0,104,0,-104
16477,1,0,102,0,-102
16478,1,0,7,0,-7
16479,1,1,810,1336,526
16480,1,0,8,0,-8
16481,1,1,1008,1261,253
16482,0,0,113,0,-113
16483,1,0,34,0,-34
16484,1,1,263,2048,1785
16485,1,1,725,2282,1557
16486,1,1,249,1315,1066
16487,1,1,279,1941,1662
16488,0,0,47,0,-47
16489,1,1,29,1247,1218
16490,0,0,30,0,-30
16491,0,0,27,0,-27
16492,0,0,179,0,-179
16493,1,1,123,1454,1331
16494,1,1,116,1427,1311
16495,0,0,77,0,-77
16496,1,0,107,0,-107
16497,0,0,133,0,-133
16498,1,1,115,1671,1556
16499,1,1,169,1591,1422
16500,1,1,1532,1389,-143
16501,0,0,48,0,-48
16502,1,1,349,1658,1309
16503,0,0,3,0,-3
16504,0,0,38,0,-38
16505,0,0,38,0,-38
16506,0,0,43,0,-43
16507,1,0,0,0,0
16508,0,0,114,0,-114
16509,1,0,2,0,-2
16510,1,0,22,0,-22
16511,1,0,84,0,-84
16512,0,0,93,0,-93
16513,0,0,14,0,-14
16514,0,0,108,0,-108
16515,0,0,73,0,-73
16516,0,0,2,0,-2
16517,0,0,20,0,-20
16518,1,1,260,1740,1480
16519,1,0,62,0,-62
16520,1,0,16,0,-16
16521,1,0,3,0,-3
16522,1,1,659,1442,783
16523,0,0,32,0,-32
16524,1,1,655,1884,1229
16525,1,0,106,0,-106
16526,1,1,125,1416,1291
16527,1,0,30,0,-30
16528,1,1,390,1411,1021
16529,0,0,231,0,-231
16530,0,0,4,0,-4
16531,1,1,559,1225,666
16532,1,1,822,1477,655
16533,0,0,7,0,-7
16534,1,1,274,1414,1140
16535,0,0,11,0,-11
16536,0,0,41,0,-41
16537,1,0,8,0,-8
16538,0,0,35,0,-35
16539,0,0,172,0,-172
16540,1,0,6,0,-6
16541,1,1,495,1410,915
16542,1,1,95,1836,1741
16543,0,0,151,0,-151
16544,0,0,146,0,-146
16545,1,1,343,1523,1180
16546,0,0,66,0,-66
16547,0,0,6,0,-6
16548,1,0,27,0,-27
16549,1,0,47,0,-47
16550,0,0,31,0,-31
16551,0,0,4,0,-4
16552,1,1,188,2835,2647
16553,1,0,24,0,-24
16554,0,0,38,0,-38
16555,0,0,29,0,-29
16556,0,0,21,0,-21
16557,1,0,70,0,-70
16558,1,1,61,1340,1279
16559,1,0,21,0,-21
16560,0,0,41,0,-41
16561,1,0,0,0,0
16562,1,0,52,0,-52
16563,1,1,69,1610,1541
16564,0,0,161,0,-161
16565,1,0,128,0,-128
16566,1,1,356,2322,1966
16567,0,0,101,0,-101
16568,0,0,50,0,-50
16569,1,0,4,0,-4
16570,1,0,43,0,-43
16571,1,0,14,0,-14
16572,0,0,3,0,-3
16573,1,0,15,0,-15
16574,0,0,83,0,-83
16575,1,0,8,0,-8
16576,0,0,66,0,-66
16577,1,0,5,0,-5
16578,1,1,854,1396,542
16579,0,0,53,0,-53
16580,0,0,98,0,-98
16581,1,1,395,2150,1755
16582,1,1,412,1570,1158
16583,0,0,17,0,-17
16584,0,0,37,0,-37
16585,1,1,552,1225,673
16586,1,0,22,0,-22
16587,0,0,53,0,-53
16588,0,0,43,0,-43
16589,1,0,143,0,-143
16590,1,0,66,0,-66
16591,1,1,532,1517,985
16592,0,0,81,0,-81
16593,0,0,38,0,-38
16594,0,0,41,0,-41
16595,1,0,11,0,-11
16596,1,1,279,1346,1067
16597,1,0,88,0,-88
16598,0,0,5,0,-5
16599,0,0,8,0,-8
16600,0,0,5,0,-5
16601,0,0,49,0,-49
16602,1,0,28,0,-28
16603,1,0,18,0,-18
16604,0,0,67,0,-67
16605,0,0,113,0,-113
16606,0,0,5,0,-5
16607,1,0,8,0,-8
16608,0,0,3,0,-3
16609,0,0,0,0,0
16610,1,0,51,0,-51
16611,0,0,43,0,-43
16612,1,1,159,1745,1586
16613,1,1,174,1721,1547
16614,1,0,23,0,-23
16615,1,1,1516,1381,-135
16616,0,0,32,0,-32
16617,0,0,12,0,-12
16618,1,0,37,0,-37
16619,1,1,316,1697,1381
16620,1,1,276,1517,1241
16621,0,0,81,0,-81
16622,1,1,716,1374,658
16623,0,0,51,0,-51
16624,1,0,69,0,-69
16625,1,0,45,0,-45
16626,0,0,36,0,-36
16627,0,0,2,0,-2
16628,0,0,23,0,-23
16629,0,0,81,0,-81
16630,1,0,47,0,-47
16631,1,0,30,0,-30
16632,1,1,56,2384,2328
16633,1,0,29,0,-29
16634,0,0,92,0,-92
16635,0,0,50,0,-50
16636,1,0,48,0,-48
16637,0,0,36,0,-36
16638,0,0,4,0,-4
16639,0,0,107,0,-107
16640,1,0,38,0,-38
16641,0,0,50,0,-50
16642,0,0,34,0,-34
16643,1,0,24,0,-24
16644,1,1,8,1533,1525
16645,0,0,13,0,-13
16646,1,1,134,3033,2899
16647,1,1,189,1286,1097
16648,0,0,15,0,-15
16649,0,0,53,0,-53
16650,0,0,6,0,-6
16651,0,0,192,0,-192
16652,1,0,60,0,-60
16653,1,0,17,0,-17
16654,1,0,89,0,-89
16655,0,0,9,0,-9
16656,1,0,125,0,-125
16657,1,0,26,0,-26
16658,0,0,4,0,-4
16659,0,0,75,0,-75
16660,1,1,749,1432,683
16661,1,1,264,1259,995
16662,0,0,23,0,-23
16663,0,0,68,0,-68
16664,1,1,111,1865,1754
16665,1,1,293,1319,1026
16666,1,1,1343,1592,249
16667,1,0,2,0,-2
16668,1,1,130,1497,1367
16669,1,1,113,1469,1356
16670,1,1,517,1254,737
16671,1,0,13,0,-13
16672,1,0,36,0,-36
16673,0,0,50,0,-50
16674,0,0,14,0,-14
16675,0,0,16,0,-16
16676,0,0,26,0,-26
16677,1,1,217,1231,1014
16678,1,0,156,0,-156
16679,1,0,30,0,-30
16680,1,0,23,0,-23
16681,1,1,732,2182,1450
16682,0,0,2,0,-2
16683,0,0,61,0,-61
16684,1,1,1035,1398,363
16685,1,0,16,0,-16
16686,1,1,33,1289,1256
16687,0,0,64,0,-64
16688,0,0,50,0,-50
16689,0,0,19,0,-19
16690,1,0,152,0,-152
16691,1,1,689,4269,3580
16692,0,0,25,0,-25
16693,0,0,4,0,-4
16694,1,0,3,0,-3
16695,1,1,1429,1437,8
16696,0,0,231,0,-231
16697,1,1,96,1361,1265
16698,0,0,61,0,-61
16699,1,1,3189,1318,-1871
16700,0,0,15,0,-15
16701,1,0,41,0,-41
16702,0,0,17,0,-17
16703,0,0,297,0,-297
16704,1,0,7,0,-7
16705,1,0,96,0,-96
16706,1,1,941,1377,436
16707,1,0,35,0,-35
16708,1,1,308,1334,1026
16709,1,0,16,0,-16
16710,0,0,7,0,-7
16711,0,0,196,0,-196
16712,1,1,172,1398,1226
16713,1,0,28,0,-28
16714,1,1,1184,1884,700
16715,1,0,14,0,-14
16716,1,1,60,1660,1600
16717,0,0,35,0,-35
16718,0,0,1,0,-1
16719,1,1,207,1360,1153
16720,1,1,242,1648,1406
16721,0,0,26,0,-26
16722,1,1,113,1635,1522
16723,1,0,119,0,-119
16724,1,0,148,0,-148
16725,1,1,932,1241,309
16726,0,0,14,0,-14
16727,1,0,7,0,-7
16728,1,1,82,2812,2730
16729,1,1,672,1222,550
16730,1,1,820,2337,1517
16731,0,0,27,0,-27
16732,0,0,32,0,-32
16733,1,1,479,1259,780
16734,1,1,991,1346,355
16735,0,0,99,0,-99
16736,0,0,29,0,-29
16737,0,0,1,0,-1
16738,0,0,34,0,-34
16739,1,1,184,1267,1083
16740,0,0,50,0,-50
16741,1,1,243,1492,1249
16742,1,0,178,0,-178
16743,0,0,2,0,-2
16744,0,0,97,0,-97
16745,1,0,82,0,-82
16746,0,0,16,0,-16
16747,1,1,818,1274,456
16748,1,0,52,0,-52
16749,1,0,187,0,-187
16750,0,0,19,0,-19
16751,1,1,276,1300,1024
16752,1,0,22,0,-22
16753,0,0,0,0,0
16754,1,0,69,0,-69
16755,0,0,295,0,-295
16756,0,0,50,0,-50
16757,1,1,61,1579,1518
16758,1,1,143,1430,1287
16759,1,1,1201,2027,826
16760,1,1,173,1595,1422
16761,0,0,101,0,-101
16762,1,1,752,1527,775
16763,0,0,42,0,-42
16764,1,1,333,2005,1672
16765,0,0,34,0,-34
16766,1,0,24,0,-24
16767,0,0,35,0,-35
16768,1,1,1706,1493,-213
16769,0,0,14,0,-14
16770,0,0,23,0,-23
16771,0,0,62,0,-62
16772,1,0,50,0,-50
16773,1,1,559,2255,1696
16774,0,0,90,0,-90
16775,1,0,92,0,-92
16776,1,0,44,0,-44
16777,0,0,72,0,-72
16778,0,0,98,0,-98
16779,1,0,86,0,-86
16780,0,0,24,0,-24
16781,1,0,20,0,-20
16782,0,0,178,0,-178
16783,1,0,16,0,-16
16784,0,0,16,0,-16
16785,0,0,15,0,-15
16786,0,0,255,0,-255
16787,0,0,7,0,-7
16788,1,1,242,1467,1225
16789,1,1,125,1286,1161
16790,1,0,4,0,-4
16791,0,0,153,0,-153
16792,0,0,72,0,-72
16793,0,0,54,0,-54
16794,0,0,21,0,-21
16795,0,0,112,0,-112
16796,1,0,4,0,-4
16797,0,0,82,0,-82
16798,1,0,17,0,-17
16799,1,1,340,1212,872
16800,1,0,221,0,-221
16801,1,1,281,1857,1576
16802,1,0,12,0,-12
16803,0,0,25,0,-25
16804,0,0,27,0,-27
16805,0,0,72,0,-72
16806,1,1,479,2359,1880
16807,1,1,133,1414,1281
16808,1,1,575,1793,1218
16809,1,1,311,1292,981
16810,1,1,300,1237,937
16811,1,0,24,0,-24
16812,1,0,4,0,-4
16813,1,1,422,1509,1087
16814,1,1,1573,1259,-314
16815,1,0,85,0,-85
16816,1,0,38,0,-38
16817,0,0,78,0,-78
16818,0,0,8,0,-8
16819,0,0,21,0,-21
16820,0,0,31,0,-31
16821,0,0,115,0,-115
16822,0,0,4,0,-4
16823,1,0,2,0,-2
16824,1,0,4,0,-4
16825,0,0,0,0,0
16826,1,0,64,0,-64
16827,1,1,362,1232,870
16828,0,0,18,0,-18
16829,1,1,493,1354,861
16830,0,0,39,0,-39
16831,1,0,2,0,-2
16832,0,0,74,0,-74
16833,0,0,6,0,-6
16834,0,0,69,0,-69
16835,0,0,96,0,-96
16836,0,0,112,0,-112
16837,0,0,62,0,-62
16838,1,1,1175,1363,188
16839,1,1,147,1372,1225
16840,1,0,91,0,-91
16841,0,0,60,0,-60
16842,1,0,179,0,-179
16843,0,0,28,0,-28
16844,0,0,102,0,-102
16845,1,1,518,1455,937
16846,0,0,13,0,-13
16847,0,0,2,0,-2
16848,1,0,54,0,-54
16849,0,0,26,0,-26
16850,1,0,65,0,-65
16851,1,1,159,1363,1204
16852,0,0,11,0,-11
16853,1,0,35,0,-35
16854,1,0,56,0,-56
16855,1,1,289,1285,996
16856,0,0,27,0,-27
16857,1,1,326,1203,877
16858,1,0,54,0,-54
16859,1,0,20,0,-20
16860,1,1,456,1275,819
16861,1,0,175,0,-175
16862,1,0,29,0,-29
16863,1,0,0,0,0
16864,1,1,38,1211,1173
16865,1,0,22,0,-22
16866,1,0,47,0,-47
16867,1,0,46,0,-46
16868,1,0,49,0,-49
16869,1,1,539,1259,720
16870,0,0,19,0,-19
16871,1,0,27,0,-27
16872,1,0,85,0,-85
16873,0,0,29,0,-29
16874,1,0,89,0,-89
16875,1,0,165,0,-165
16876,1,0,92,0,-92
16877,1,0,0,0,0
16878,1,1,296,1239,943
16879,1,0,76,0,-76
16880,0,0,19,0,-19
16881,1,1,116,1398,1282
16882,1,0,55,0,-55
16883,1,1,291,1350,1059
16884,0,0,115,0,-115
16885,0,0,7,0,-7
16886,1,0,118,0,-118
16887,1,0,22,0,-22
16888,1,1,689,2290,1601
16889,0,0,44,0,-44
16890,0,0,7,0,-7
16891,1,1,49,1290,1241
16892,1,1,55,1217,1162
16893,0,0,84,0,-84
16894,1,1,438,1299,861
16895,1,0,49,0,-49
16896,1,0,18,0,-18
16897,1,0,58,0,-58
16898,0,0,72,0,-72
16899,1,0,17,0,-17
16900,1,1,864,1317,453
16901,1,0,61,0,-61
16902,0,0,9,0,-9
16903,1,0,12,0,-12
16904,1,1,1183,1399,216
16905,1,1,343,1259,916
16906,1,1,192,1287,1095
16907,0,0,43,0,-43
16908,0,0,43,0,-43
16909,0,0,51,0,-51
16910,1,1,33,3269,3236
16911,0,0,178,0,-178
16912,0,0,84,0,-84
16913,0,0,1,0,-1
16914,0,0,15,0,-15
16915,0,0,115,0,-115
16916,1,0,16,0,-16
16917,1,0,179,0,-179
16918,1,1,624,1325,701
16919,1,1,890,1515,625
16920,0,0,2,0,-2
16921,1,0,106,0,-106
16922,1,0,44,0,-44
16923,1,0,17,0,-17
16924,0,0,5,0,-5
16925,0,0,114,0,-114
16926,1,1,162,1451,1289
16927,1,0,80,0,-80
16928,0,0,2,0,-2
16929,0,0,21,0,-21
16930,1,0,32,0,-32
16931,1,0,19,0,-19
16932,1,1,288,1266,978
16933,1,1,209,1829,1620
16934,1,0,1,0,-1
16935,0,0,35,0,-35
16936,1,0,12,0,-12
16937,1,1,364,1832,1468
16938,0,0,22,0,-22
16939,0,0,102,0,-102
16940,0,0,30,0,-30
16941,0,0,205,0,-205
16942,1,1,230,2682,2452
16943,0,0,3,0,-3
16944,0,0,13,0,-13
16945,1,1,206,1213,1007
16946,0,0,2,0,-2
16947,0,0,130,0,-130
16948,1,1,39,1292,1253
16949,1,1,564,1209,645
16950,1,0,10,0,-10
16951,0,0,74,0,-74
16952,0,0,61,0,-61
16953,1,1,243,1471,1228
16954,1,1,978,1330,352
16955,0,0,34,0,-34
16956,1,1,64,1269,1205
16957,1,1,590,1203,613
16958,1,1,2060,1374,-686
16959,0,0,72,0,-72
16960,1,0,5,0,-5
16961,1,0,2,0,-2
16962,1,1,262,1235,973
16963,0,0,95,0,-95
16964,1,1,419,1207,788
16965,1,1,1964,1876,-88
16966,1,0,2,0,-2
16967,1,0,55,0,-55
16968,1,0,10,0,-10
16969,0,0,23,0,-23
16970,1,0,47,0,-47
16971,0,0,17,0,-17
16972,0,0,148,0,-148
16973,1,0,40,0,-40
16974,0,0,46,0,-46
16975,1,0,17,0,-17
16976,1,0,117,0,-117
16977,0,0,61,0,-61
16978,0,0,16,0,-16
16979,0,0,3,0,-3
16980,1,0,113,0,-113
16981,0,0,15,0,-15
16982,1,0,35,0,-35
16983,1,0,23,0,-23
16984,1,1,667,1610,943
16985,1,0,14,0,-14
16986,1,0,151,0,-151
16987,1,0,116,0,-116
16988,0,0,116,0,-116
16989,1,1,91,1259,1168
16990,0,0,16,0,-16
16991,1,0,90,0,-90
16992,1,1,307,2008,1701
16993,0,0,27,0,-27
16994,0,0,81,0,-81
16995,1,1,443,1363,920
16996,0,0,86,0,-86
16997,1,0,5,0,-5
16998,1,1,2640,1511,-1129
16999,1,1,269,1286,1017
17000,0,0,23,0,-23
17001,1,1,912,1281,369
17002,1,0,175,0,-175
17003,0,0,35,0,-35
17004,0,0,27,0,-27
17005,0,0,52,0,-52
17006,1,0,13,0,-13
17007,1,1,351,1663,1312
17008,0,0,133,0,-133
17009,1,1,268,1227,959
17010,0,0,20,0,-20
17011,0,0,38,0,-38
17012,1,0,70,0,-70
17013,0,0,67,0,-67
17014,0,0,59,0,-59
17015,0,0,14,0,-14
17016,1,0,51,0,-51
17017,0,0,41,0,-41
17018,0,0,40,0,-40
17019,1,1,783,1981,1198
17020,1,0,15,0,-15
17021,1,0,5,0,-5
17022,1,0,9,0,-9
17023,0,0,53,0,-53
17024,1,1,2006,2308,302
17025,1,1,1124,1217,93
17026,0,0,20,0,-20
17027,1,1,169,1925,1756
17028,0,0,3,0,-3
17029,0,0,23,0,-23
17030,1,1,331,1403,1072
17031,1,0,3,0,-3
17032,0,0,2,0,-2
17033,0,0,132,0,-132
17034,1,0,11,0,-11
17035,0,0,2,0,-2
17036,0,0,62,0,-62
17037,0,0,47,0,-47
17038,1,0,125,0,-125
17039,0,0,3,0,-3
17040,1,1,690,1229,539
17041,0,0,9,0,-9
17042,1,1,597,1462,865
17043,0,0,29,0,-29
17044,1,1,423,1282,859
17045,0,0,87,0,-87
17046,1,0,50,0,-50
17047,1,1,488,1547,1059
17048,0,0,4,0,-4
17049,1,0,219,0,-219
17050,1,1,123,1339,1216
17051,0,0,34,0,-34
17052,0,0,77,0,-77
17053,0,0,40,0,-40
17054,0,0,3,0,-3
17055,0,0,7,0,-7
17056,0,0,16,0,-16
17057,0,0,10,0,-10
17058,1,1,848,1394,546
17059,1,0,57,0,-57
17060,1,1,1290,1350,60
17061,1,1,1219,1218,-1
17062,0,0,73,0,-73
17063,1,1,114,2756,2642
17064,1,0,34,0,-34
17065,0,0,68,0,-68
17066,0,0,89,0,-89
17067,0,0,128,0,-128
17068,0,0,1,0,-1
17069,1,1,26,2466,2440
17070,0,0,50,0,-50
17071,1,1,177,1299,1122
17072,0,0,40,0,-40
17073,1,0,91,0,-91
17074,1,0,12,0,-12
17075,0,0,16,0,-16
17076,1,0,9,0,-9
17077,0,0,49,0,-49
17078,1,1,357,1200,843
17079,1,1,888,1348,460
17080,1,0,3,0,-3
17081,1,0,28,0,-28
17082,1,0,45,0,-45
17083,1,0,4,0,-4
17084,1,0,64,0,-64
17085,1,0,32,0,-32
17086,1,0,17,0,-17
17087,1,1,614,1657,1043
17088,1,0,12,0,-12
17089,0,0,8,0,-8
17090,0,0,11,0,-11
17091,0,0,58,0,-58
17092,1,0,10,0,-10
17093,0,0,55,0,-55
